UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion,,Price ($),Platform,,num_reviews,created,,published_time,,num_subscribers
5290,Arts,99.02086859,7,4,97.46828249,77.014582,0,1,,63.85803986,Coursera,,1174,2015-08-23T18:07:38Z,,2015-12-11T18:50:57Z,,6012
4419,Science,90.07620192,4,1,73.71451778,52.18450173,1,0,,167.2454745,edX,,1168,2018-07-09T18:55:10Z,,2018-07-21T01:12:59Z,,85960
2875,Business,1.09336121,8,1,70.22772163,99.69267212,1,0,,94.9192894,Udemy,,1168,2013-09-25T18:33:37Z,,2013-10-16T17:40:23Z,,25930
1644,Programming,59.03205305,18,3,87.86634775,11.09132282,0,0,,189.8088008,Udemy,,1173,2017-10-17T07:41:49Z,,2018-01-16T19:16:50Z,,4379
909,Programming,15.04259536,9,2,73.15005095,79.68768108,0,0,,178.3671256,Coursera,,1166,2014-07-12T08:33:59Z,,2014-07-12T11:00:16Z,,5691
8413,Science,29.59626121,7,2,98.14683724,1.029888213,1,1,,93.57855852,edX,,1159,2016-04-08T20:02:18Z,,2016-05-03T23:44:41Z,,19859
7484,Business,68.12917872,11,6,94.58797015,16.60569203,1,1,,92.71552089,edX,,1153,2018-02-24T19:00:22Z,,2018-02-27T15:01:06Z,,4517
1821,Business,48.18022641,4,3,93.32443878,69.30389469,1,0,,163.3091294,Udemy,,1156,2017-10-04T17:38:46Z,,2017-10-06T17:01:51Z,,16302
6289,Business,19.07062355,15,5,75.89011892,74.80928109,0,1,,46.1416407,edX,,1148,2017-01-10T22:54:27Z,,2017-03-07T15:27:35Z,,10064
8122,Arts,33.25772389,2,0,51.07125744,38.44949744,0,0,,79.52951477,LinkedIn Learning,,1139,2015-11-01T03:13:49Z,,2015-12-01T23:35:53Z,,59838
7961,Science,3.870281755,14,4,98.1202517,27.26256395,1,0,,21.03496266,LinkedIn Learning,,1142,2017-10-11T04:47:09Z,,2017-12-11T18:20:00Z,,3582
4919,Arts,25.20624224,3,5,79.90279239,0.907790065,0,0,,57.52823181,edX,,1136,2016-05-16T12:12:45Z,,2016-09-19T14:44:45Z,,4100
1098,Programming,34.9050467,6,3,66.64068588,88.99779635,1,0,,82.99395031,LinkedIn Learning,,1144,2018-01-05T13:19:52Z,,2018-08-20T15:32:40Z,,5921
8693,Health,8.609843235,9,10,50.3926098,36.25252349,1,0,,29.61110618,LinkedIn Learning,,1133,2016-09-30T11:04:29Z,,2016-10-14T18:46:55Z,,5375
1175,Science,4.249724383,11,9,54.4727907,47.76377406,0,0,,40.13836037,edX,,1134,2018-03-14T18:52:34Z,,2018-04-13T17:24:08Z,,8581
7797,Science,60.68162993,13,8,53.72515821,45.32926653,1,0,,120.4154307,Coursera,,1128,2016-09-05T16:07:19Z,,2016-09-08T03:58:32Z,,26990
7707,Arts,4.385349542,18,9,53.88529746,56.13834115,0,0,,10.0371447,Coursera,,1130,2016-06-09T14:53:35Z,,2016-08-22T00:35:43Z,,5144
663,Programming,46.11042133,7,6,53.05890488,98.40520788,1,1,,57.63583865,Udemy,,1127,2017-02-28T08:25:15Z,,2017-04-24T16:28:55Z,,4773
3421,Science,26.14809376,18,7,94.3825564,68.19487503,0,1,,133.3202907,LinkedIn Learning,,1123,2017-09-29T07:58:20Z,,2017-09-30T00:27:52Z,,41120
4180,Science,28.11331015,19,3,56.93328207,1.016859107,0,0,,13.19782722,Udemy,,1119,2017-04-18T13:24:52Z,,2017-04-20T15:07:31Z,,7623
2110,Science,72.4296662,3,10,87.63928786,35.77011923,1,0,,180.8141635,Udemy,,1119,2017-08-03T00:17:59Z,,2017-08-03T22:20:43Z,,24993
840,Arts,64.03259852,7,5,92.45242925,14.65794244,1,1,,198.1140163,Udemy,,1118,2018-01-04T00:41:57Z,,2018-01-15T21:51:49Z,,24952
3374,Science,95.35420409,13,1,99.41990551,41.23592257,0,0,,23.66663845,Udemy,,1120,2017-11-15T20:52:54Z,,2017-11-17T00:59:03Z,,3563
3875,Science,39.25514062,4,3,52.30353549,3.932320943,0,0,,185.6341306,LinkedIn Learning,,1116,2015-05-28T19:12:32Z,,2015-07-06T19:03:15Z,,5773
6472,Health,64.75028823,15,10,53.64915293,91.39857786,0,1,,16.14271091,LinkedIn Learning,,1110,2019-04-17T12:45:54Z,,2019-05-25T22:48:19Z,,3676
7432,Arts,77.02581761,18,7,93.74394814,15.91714428,0,1,,46.63585271,LinkedIn Learning,,1103,2015-11-18T02:02:56Z,,2015-12-08T16:50:51Z,,5722
8734,Science,93.46145905,6,7,78.61096259,2.31628268,0,0,,82.51305202,edX,,1104,2015-01-31T00:24:09Z,,2015-02-18T20:30:53Z,,9044
4115,Arts,34.8884212,14,6,81.36297305,95.04685495,1,1,,144.0267457,LinkedIn Learning,,1100,2018-09-21T06:33:15Z,,2018-09-22T22:43:42Z,,2855
3611,Science,70.9697629,9,9,70.03552168,17.67651056,1,1,,97.10373349,LinkedIn Learning,,1088,2017-08-17T01:03:17Z,,2017-08-24T20:35:03Z,,9842
4420,Health,34.27980683,19,8,57.12727596,73.18667276,1,1,,196.605835,Udemy,,1091,2017-08-26T18:25:29Z,,2017-10-10T05:18:53Z,,7327
8458,Business,43.4066781,13,0,74.64916934,86.81849846,0,0,,31.52549513,LinkedIn Learning,,1086,2015-07-28T18:25:24Z,,2015-08-26T22:19:54Z,,35258
4120,Health,55.82926067,2,9,51.827445,40.60795093,1,0,,109.6953173,Udemy,,1085,2017-12-01T15:42:08Z,,2017-12-05T23:51:59Z,,2943
4293,Health,4.179855851,15,6,64.88753847,20.90977296,1,0,,27.28380302,LinkedIn Learning,,1085,2014-12-15T04:44:51Z,,2014-12-18T19:00:27Z,,8181
1617,Science,67.14988553,18,7,60.92239358,57.06363334,0,0,,182.8784368,LinkedIn Learning,,1067,2014-10-02T10:24:50Z,,2015-03-24T21:45:51Z,,3990
940,Programming,97.40051562,10,6,60.41534078,63.81509062,0,1,,111.7521266,Udemy,,1065,2016-09-26T13:04:56Z,,2017-04-26T21:24:13Z,,1957
3566,Science,23.25025378,1,4,60.14720341,64.06065598,0,0,,165.2087362,Coursera,,1063,2014-11-13T23:58:48Z,,2015-01-14T00:13:26Z,,8242
4274,Programming,89.70680817,4,0,84.61533287,98.69903226,1,0,,101.1336973,edX,,1065,2017-12-27T23:53:36Z,,2018-01-08T18:21:50Z,,9236
155,Arts,74.07692473,3,1,59.23171325,11.27982925,0,0,,162.6200837,Coursera,,1062,2017-10-17T04:07:52Z,,2017-11-07T16:59:48Z,,3883
3340,Health,33.3707847,6,2,85.64113497,90.91500213,1,1,,72.30978912,Udemy,,1059,2018-12-25T01:05:02Z,,2019-01-10T21:33:55Z,,7792
4568,Science,32.91099787,6,4,88.16429094,85.09274459,1,1,,50.60527781,edX,,1059,2013-01-27T21:49:16Z,,2013-02-28T16:29:25Z,,3747
8266,Programming,70.36512506,11,2,62.70067321,68.54822224,0,0,,154.0666413,edX,,1061,2019-01-14T17:41:58Z,,2019-01-23T21:44:17Z,,4015
1989,Programming,64.15511847,19,0,86.49488084,95.85882265,1,1,,48.80968979,Coursera,,1058,2015-05-23T01:30:59Z,,2015-06-04T20:35:27Z,,3925
3206,Programming,81.58765682,10,2,57.11301061,19.08524713,0,0,,193.9350779,Udemy,,1058,2013-11-16T22:14:55Z,,2013-11-27T19:00:29Z,,3522
1090,Programming,76.08196363,15,3,91.56468499,37.6451211,1,0,,188.7594161,edX,,1052,2017-12-01T14:05:37Z,,2017-12-11T21:00:44Z,,4639
8734,Science,93.46145905,6,7,78.61096259,2.31628268,0,0,,40.20655661,Coursera,,1049,2016-02-29T01:00:37Z,,2016-09-04T17:31:43Z,,2772
4416,Arts,78.65971267,19,5,71.29175377,80.95450839,1,1,,123.0880437,Udemy,,1049,2019-09-11T14:51:45Z,,2019-10-07T16:29:53Z,,17807
1804,Science,33.54585285,15,9,65.37319765,1.854479628,1,0,,86.31934035,LinkedIn Learning,,1045,2014-11-11T16:31:52Z,,2015-04-28T00:36:40Z,,26889
8134,Health,60.7565901,20,6,85.62175687,82.19971061,1,1,,174.3865326,LinkedIn Learning,,1044,2019-03-13T15:49:11Z,,2019-05-06T01:09:17Z,,6067
5751,Arts,94.00860788,13,10,93.30637308,45.62923159,0,1,,124.1337493,Udemy,,1040,2020-06-05T23:29:59Z,,2020-06-12T19:48:14Z,,2306
1009,Science,16.14137546,1,7,77.6624713,13.34397723,0,0,,138.4097873,Udemy,,1033,2018-07-01T20:38:32Z,,2018-11-13T19:01:33Z,,3159
5281,Arts,81.86918757,13,6,62.0567677,73.11400398,0,1,,142.4383446,LinkedIn Learning,,1033,2014-04-30T21:56:55Z,,2018-01-06T17:14:58Z,,5944
7283,Business,37.78573774,20,1,97.04065527,3.294603871,1,0,,79.0673282,Coursera,,1029,2019-10-20T03:23:26Z,,2019-10-30T16:12:51Z,,2861
4725,Programming,89.6761983,9,4,81.79381544,16.21391189,1,1,,188.3903615,edX,,1025,2014-08-12T08:33:08Z,,2014-08-26T14:31:12Z,,2918
1756,Business,13.2228938,12,4,70.86534081,30.84809564,0,0,,87.03176365,Coursera,,1018,2018-12-07T00:31:20Z,,2019-03-03T02:31:52Z,,6475
4102,Science,14.73881253,19,9,77.73736451,18.96790058,1,0,,24.08093961,LinkedIn Learning,,1016,2017-05-09T13:07:04Z,,2017-06-21T03:45:05Z,,6926
7839,Health,17.97178824,4,1,55.85581287,30.05012877,0,0,,184.3483482,Coursera,,1015,2015-10-14T05:00:11Z,,2015-10-20T22:19:47Z,,2585
3240,Science,24.49445272,1,3,63.62435364,86.12428314,1,0,,96.90863191,Coursera,,1011,2018-04-05T00:16:07Z,,2018-04-05T20:06:51Z,,5593
8570,Business,91.86176698,16,8,56.74581443,97.61730892,1,0,,62.51779784,Udemy,,1008,2014-08-15T19:05:57Z,,2014-09-08T17:46:48Z,,6351
4730,Health,68.43608249,6,7,77.52192833,90.91401621,1,1,,67.02562366,LinkedIn Learning,,1003,2017-08-23T23:52:38Z,,2017-09-28T04:23:57Z,,51784
4906,Arts,3.372177127,10,5,65.29614409,54.44892462,0,0,,25.59152592,edX,,1004,2015-03-21T11:50:34Z,,2018-07-27T14:17:08Z,,10092
8823,Science,1.751550201,13,7,93.90793886,77.45515597,0,1,,51.61118024,edX,,1002,2017-12-17T12:12:45Z,,2018-01-21T15:54:00Z,,4074
8615,Arts,34.1101725,14,3,57.11735345,27.4324287,1,0,,193.9389125,Coursera,,1003,2018-08-04T11:43:15Z,,2018-12-02T02:51:09Z,,5810
2037,Science,58.7188461,6,4,53.04627134,2.914977851,1,0,,180.7399621,Udemy,,999,2017-09-01T08:07:56Z,,2017-09-28T16:58:51Z,,3476
1596,Health,40.45736319,17,0,92.75815647,65.63983789,0,1,,87.69985584,LinkedIn Learning,,992,2017-09-11T15:10:57Z,,2017-09-18T16:38:35Z,,6628
5206,Programming,53.20261418,2,9,51.28521114,51.34627941,1,0,,189.0478777,LinkedIn Learning,,991,2017-04-05T18:51:41Z,,2017-05-23T00:20:02Z,,5963
5730,Programming,4.858264033,19,6,75.93515896,14.8634116,1,0,,192.0752946,Udemy,,991,2018-01-17T12:30:55Z,,2018-01-30T01:57:49Z,,2974
5154,Programming,78.58659589,19,4,66.8000317,50.77330898,0,0,,31.54898314,LinkedIn Learning,,988,2016-09-17T13:18:17Z,,2016-11-20T16:11:45Z,,2612
8877,Programming,76.67885337,8,6,99.85594986,66.6016552,0,1,,175.2819818,edX,,986,2018-01-11T13:53:27Z,,2018-07-25T20:44:17Z,,4710
1020,Science,34.16584843,14,8,99.46903132,50.88721512,1,1,,196.7110192,Udemy,,980,2017-10-15T14:37:12Z,,2017-10-30T21:46:33Z,,3256
6356,Arts,55.22600699,7,9,68.79581479,66.1836309,1,1,,63.05360499,edX,,980,2017-04-22T01:56:58Z,,2017-04-25T00:50:39Z,,8334
4988,Arts,38.30514101,4,0,63.88090281,32.29394285,1,0,,28.19692358,edX,,983,2018-03-06T09:03:35Z,,2018-03-15T16:19:25Z,,3349
3932,Health,73.67832982,17,3,77.07966399,16.42754255,0,0,,163.0821136,LinkedIn Learning,,976,2016-02-24T09:26:10Z,,2016-05-01T23:56:45Z,,3291
4364,Health,90.71916944,13,9,59.19986306,81.76486016,1,1,,13.07513968,Coursera,,970,2017-07-07T01:14:34Z,,2017-07-10T16:32:41Z,,34276
1985,Business,60.8900513,0,6,51.71142126,26.54816817,0,0,,38.95730346,LinkedIn Learning,,968,2018-04-30T13:42:16Z,,2018-05-28T16:43:00Z,,6981
4371,Business,48.6463389,1,6,54.7363294,45.73341903,0,0,,198.0582081,LinkedIn Learning,,970,2019-03-11T17:23:20Z,,2019-03-18T15:38:40Z,,4451
1372,Health,40.40742923,2,1,69.26163774,2.154864472,1,0,,185.1449966,edX,,967,2014-12-27T07:15:14Z,,2015-01-02T18:52:41Z,,5278
6287,Business,28.75902368,2,10,80.25222013,29.01695816,1,0,,94.27247712,edX,,967,2013-08-08T16:41:37Z,,2013-08-12T00:27:24Z,,7861
3197,Science,61.02537779,16,10,71.78233104,28.76963341,0,1,,174.6394179,Udemy,,965,2017-06-15T10:50:40Z,,2017-06-20T16:21:24Z,,6738
8904,Science,27.22581216,14,7,79.4221649,5.403867877,0,0,,98.62323573,LinkedIn Learning,,962,2018-02-28T18:05:48Z,,2018-03-05T19:35:01Z,,61905
6541,Science,13.08332294,6,8,91.01503407,63.04692176,1,1,,30.63822169,Coursera,,962,2017-12-09T15:40:08Z,,2018-06-29T00:48:45Z,,3472
6966,Programming,68.99530038,4,6,97.0160552,18.79304784,0,0,,158.9191578,LinkedIn Learning,,954,2015-05-26T15:29:30Z,,2015-05-26T18:56:41Z,,12835
2467,Programming,3.141072254,8,5,75.8934497,28.71258331,1,0,,95.48795992,LinkedIn Learning,,951,2019-02-21T10:02:40Z,,2019-03-28T17:16:20Z,,3232
5113,Science,76.74603953,13,1,94.85251093,50.56618688,0,0,,11.01033356,Udemy,,948,2014-10-12T17:25:26Z,,2015-01-14T20:07:00Z,,2288
2314,Business,1.557499962,5,8,63.85792768,87.33380859,0,0,,89.61413525,Coursera,,952,2015-10-06T19:24:52Z,,2015-11-03T22:53:38Z,,3009
599,Health,71.1677976,3,7,80.74056706,41.19663907,0,0,,176.3987365,edX,,940,2017-12-18T03:27:31Z,,2017-12-22T21:00:51Z,,6011
4044,Arts,43.79048047,20,2,75.49042013,32.39220629,0,0,,55.30100884,Coursera,,947,2018-04-18T11:39:43Z,,2018-08-21T02:12:33Z,,3238
586,Health,89.29020093,19,0,91.3545426,88.43250875,1,1,,93.54986334,Coursera,,940,2018-02-14T12:20:49Z,,2018-02-19T23:33:10Z,,5551
5516,Programming,68.59293555,17,3,90.53088858,27.32505467,1,0,,165.1807465,LinkedIn Learning,,935,2015-07-02T15:41:31Z,,2015-07-16T22:03:29Z,,5080
1594,Science,79.40414043,20,9,83.88316911,89.04078323,0,1,,47.49861616,Coursera,,935,2018-08-14T14:41:57Z,,2018-09-22T01:07:55Z,,6519
4077,Programming,85.36920647,0,2,84.39411825,29.19464389,1,0,,88.98182891,edX,,933,2015-10-20T16:10:44Z,,2016-01-06T16:27:56Z,,7218
5752,Health,43.42781994,1,2,50.39553538,36.8395232,0,0,,116.8213672,Coursera,,924,2015-09-01T20:36:28Z,,2016-02-10T17:49:38Z,,3395
5995,Business,19.6712942,2,4,95.23321461,37.35124071,1,0,,19.69562209,edX,,924,2018-05-14T11:28:54Z,,2018-06-13T20:00:38Z,,6922
3396,Health,92.92368543,19,6,90.63963054,83.2199016,1,1,,50.31905782,Coursera,,924,2017-06-24T02:20:15Z,,2017-07-11T23:51:04Z,,5107
4001,Arts,69.65322369,9,4,60.53386495,63.07338234,1,1,,162.8320145,LinkedIn Learning,,918,2015-05-21T14:17:16Z,,2015-05-24T18:43:45Z,,16708
8226,Health,53.41880536,2,6,99.35775702,65.24225581,1,1,,184.3159227,edX,,917,2012-12-17T18:08:28Z,,2013-01-15T02:01:23Z,,6931
202,Arts,12.97510556,3,5,78.91553653,53.81041377,1,0,,124.4630832,Coursera,,917,2015-07-26T17:48:17Z,,2015-08-09T23:53:20Z,,3450
7041,Arts,87.46357453,10,4,66.13375006,80.12060061,1,1,,175.8540931,Udemy,,917,2015-10-15T02:37:06Z,,2015-10-20T20:12:05Z,,2346
2837,Health,76.18917035,17,2,62.64344884,87.27270303,0,0,,86.89726285,LinkedIn Learning,,914,2018-07-09T04:51:03Z,,2018-07-24T19:32:31Z,,5351
2754,Health,45.05684969,16,1,56.55939499,66.26481755,1,0,,192.0918706,edX,,914,2017-12-11T13:31:57Z,,2017-12-14T23:28:50Z,,5287
6421,Arts,88.03930686,2,2,93.7184711,0.549104954,0,0,,81.77142187,Udemy,,914,2017-12-13T03:46:22Z,,2018-01-14T17:25:33Z,,5424
8812,Science,53.02343379,16,6,61.7689345,31.92228437,0,1,,91.0034596,Coursera,,910,2015-04-20T13:24:22Z,,2015-04-29T20:38:10Z,,1928
6950,Science,64.9550188,14,2,65.77115664,71.47008705,1,0,,12.65867833,edX,,913,2018-05-02T18:34:47Z,,2018-06-07T18:55:45Z,,6661
5109,Programming,98.99688092,1,10,88.84033902,7.275993158,1,0,,107.4387205,Coursera,,911,2016-09-12T06:23:20Z,,2016-10-26T22:18:34Z,,7766
6233,Business,35.14250459,11,9,54.3225976,83.79411415,1,1,,139.878731,LinkedIn Learning,,908,2019-08-02T18:30:44Z,,2019-12-12T15:57:29Z,,1326
3381,Science,58.755237,12,3,98.16238389,74.74094619,1,1,,187.9826942,LinkedIn Learning,,906,2016-11-21T22:02:17Z,,2016-12-15T21:24:12Z,,4507
8143,Business,83.97941615,16,0,71.93068125,53.0248329,0,0,,68.02038228,Udemy,,903,2016-02-25T20:27:51Z,,2016-03-02T00:32:47Z,,10623
7400,Programming,53.70276153,12,3,71.54894806,34.38557561,1,0,,123.2466483,Coursera,,900,2016-01-25T19:28:26Z,,2016-01-28T04:31:24Z,,20798
724,Science,70.89975335,17,2,79.48486373,15.00103389,1,0,,66.74668403,edX,,899,2017-06-09T11:52:08Z,,2017-06-21T23:18:47Z,,4157
1043,Arts,51.14844999,6,4,63.37220606,10.01777487,0,0,,102.9573833,LinkedIn Learning,,899,2017-09-10T17:48:32Z,,2017-10-09T22:13:15Z,,2635
5517,Business,43.2930997,18,8,73.32618984,64.03058729,1,1,,76.7515309,Coursera,,892,2017-04-12T06:47:27Z,,2017-04-26T17:36:34Z,,3109
6064,Health,24.45585829,10,10,64.31581428,4.938621741,1,0,,74.08831417,Udemy,,886,2015-08-04T01:32:29Z,,2016-04-06T04:38:58Z,,5122
8946,Business,30.41061882,20,0,82.61215905,70.92773389,0,0,,16.10250504,Coursera,,884,2014-05-11T01:47:52Z,,2014-05-12T17:19:33Z,,5261
1740,Science,87.37381869,0,1,60.74921934,80.71197742,1,0,,91.42436064,LinkedIn Learning,,883,2015-01-18T17:10:31Z,,2015-01-26T22:47:54Z,,5785
7653,Science,14.05334697,1,10,96.96323978,8.751669409,1,0,,141.8036746,Udemy,,881,2018-11-28T16:30:31Z,,2019-02-05T22:44:37Z,,3232
2915,Arts,42.258157,2,9,62.9349255,43.40487224,0,0,,34.35516181,edX,,880,2017-11-13T17:55:10Z,,2017-12-30T13:28:30Z,,16065
5790,Science,82.560211,0,1,92.29137767,42.20236981,0,0,,128.2486925,Udemy,,881,2015-09-26T19:00:57Z,,2016-07-27T14:44:18Z,,3648
7545,Arts,89.55760311,10,10,73.66311376,66.41274786,1,1,,116.1550439,Udemy,,876,2017-06-07T08:58:10Z,,2017-06-19T23:09:23Z,,4503
4966,Arts,11.15587147,18,2,68.99631865,9.113273252,1,0,,52.62021437,LinkedIn Learning,,875,2015-08-06T04:23:43Z,,2015-08-12T18:30:36Z,,5379
6688,Programming,31.65837587,1,10,98.11190084,20.24798434,0,0,,61.48765693,Udemy,,876,2016-07-30T18:19:48Z,,2016-08-19T02:40:16Z,,3623
4578,Arts,53.80047337,12,2,61.10055254,85.43483304,0,0,,184.809244,LinkedIn Learning,,874,2018-03-07T19:26:34Z,,2018-03-26T21:26:07Z,,4600
8386,Business,92.08008264,0,5,88.1604536,85.06333988,1,0,,171.7054848,Udemy,,868,2017-05-01T16:55:42Z,,2017-08-03T23:17:08Z,,3052
860,Arts,25.31752583,1,2,90.99010338,19.11903569,0,0,,177.7458712,edX,,872,2014-03-04T17:23:51Z,,2014-03-18T13:37:58Z,,26916
8849,Science,69.94120914,14,3,62.17406024,80.34341226,1,1,,74.77417195,edX,,867,2017-10-23T17:59:22Z,,2018-03-06T22:15:10Z,,5036
8051,Business,95.96015516,12,8,97.9747314,45.7860084,0,1,,175.2155355,LinkedIn Learning,,869,2018-08-29T22:10:23Z,,2018-09-29T21:15:23Z,,5057
5847,Arts,97.74110775,15,9,88.31354067,2.242358405,0,1,,55.22182446,LinkedIn Learning,,867,2018-01-07T18:15:51Z,,2018-02-02T12:39:51Z,,4046
8609,Health,68.58153834,0,0,67.82428972,75.74488912,0,0,,46.35181016,Coursera,,879,2019-08-27T17:01:41Z,,2019-09-17T21:48:32Z,,3048
2441,Science,11.33277435,13,2,84.80712969,1.016872442,1,0,,40.5868572,Udemy,,864,2014-05-16T21:35:37Z,,2014-07-23T21:19:09Z,,3347
1753,Science,59.83884166,17,6,51.85511227,50.7150575,1,0,,85.01836236,LinkedIn Learning,,863,2017-10-28T16:46:07Z,,2017-11-11T23:41:38Z,,23483
3430,Programming,66.46909227,18,6,79.2214641,37.46984004,1,1,,119.4958279,LinkedIn Learning,,863,2017-07-05T16:33:15Z,,2017-07-20T22:11:26Z,,4850
8798,Health,88.50373509,12,7,64.93279235,15.12074552,1,1,,116.0041878,Coursera,,866,2015-04-23T17:24:59Z,,2015-04-30T20:00:10Z,,2478
4249,Health,26.75148232,8,1,93.71796425,53.94325461,0,0,,127.8330216,edX,,860,2015-10-03T03:06:41Z,,2015-10-11T18:36:15Z,,23909
414,Science,42.32738011,11,0,87.09239977,59.93790621,0,0,,190.8812174,Udemy,,859,2015-10-19T08:23:28Z,,2015-10-22T20:39:11Z,,19348
2301,Science,21.491644,10,9,51.11277473,64.49976445,0,1,,190.0394924,edX,,858,2016-07-17T22:54:21Z,,2016-07-25T16:08:07Z,,4753
8526,Science,62.56643298,9,2,65.35244422,21.40670631,1,1,,123.0195698,Udemy,,857,2018-02-21T16:14:29Z,,2018-02-22T01:54:10Z,,39262
7358,Arts,52.84573889,1,10,95.13829006,0.220395178,1,0,,170.5578747,Coursera,,855,2015-03-11T06:38:10Z,,2015-05-08T00:03:56Z,,33544
1189,Business,14.12779508,11,6,84.36668144,94.6411345,0,1,,174.0266073,LinkedIn Learning,,853,2012-12-31T05:09:53Z,,2013-01-11T01:52:47Z,,3806
7513,Programming,17.64215243,5,7,92.63225311,39.36327237,1,0,,62.01921924,edX,,850,2017-05-10T09:57:36Z,,2018-01-31T21:56:54Z,,3003
8212,Programming,94.24030563,18,0,56.39155334,24.46024555,0,0,,41.64613838,LinkedIn Learning,,851,2015-11-16T12:22:29Z,,2015-11-18T00:35:15Z,,10484
1412,Arts,46.89123609,9,4,94.11706931,23.25459948,1,1,,85.79947802,LinkedIn Learning,,848,2019-07-03T08:10:32Z,,2019-12-18T20:19:27Z,,2910
5552,Health,70.12506599,20,9,53.0155192,37.37091045,1,0,,107.771199,Coursera,,842,2015-11-16T14:11:17Z,,2015-11-25T19:21:16Z,,2372
7626,Arts,41.23358543,15,2,82.25146724,58.85928151,0,0,,73.36994674,Udemy,,841,2016-10-11T23:36:14Z,,2016-11-15T15:40:11Z,,2486
7963,Health,11.92314261,4,3,69.21418894,38.6648665,0,0,,155.1980278,edX,,840,2015-10-16T18:58:30Z,,2016-05-09T18:16:25Z,,2085
5858,Business,31.18852913,1,10,80.28051328,81.31981727,1,1,,147.737451,Coursera,,840,2018-04-25T10:48:44Z,,2018-04-30T20:08:02Z,,13548
1138,Arts,48.19863368,6,3,60.63032136,38.43265296,1,0,,96.85408882,LinkedIn Learning,,838,2017-09-05T23:02:54Z,,2017-09-06T22:24:25Z,,3194
553,Business,14.83233613,3,0,77.32233007,96.65161797,1,0,,71.41898649,LinkedIn Learning,,837,2014-10-09T17:49:00Z,,2015-05-13T22:54:25Z,,16706
7111,Programming,67.09311574,16,6,98.60260045,69.13514576,0,1,,153.436407,edX,,837,2015-01-24T09:09:33Z,,2015-01-27T09:27:49Z,,5684
1503,Science,33.22483047,6,6,70.68330943,12.3482234,1,1,,123.3493727,LinkedIn Learning,,838,2019-04-29T01:43:20Z,,2019-05-02T17:12:08Z,,3020
2678,Health,64.94920158,2,3,94.95526463,50.90482934,0,0,,73.38476924,edX,,839,2018-09-15T10:09:04Z,,2018-10-30T20:39:23Z,,5622
4473,Health,10.9167633,20,4,72.50237183,92.27478351,0,1,,131.8109569,edX,,836,2013-11-10T03:34:05Z,,2013-12-09T00:56:39Z,,12786
1680,Arts,3.870677689,15,8,73.55369424,27.18817949,0,0,,34.70530134,Coursera,,836,2019-01-22T20:26:32Z,,2019-03-14T20:13:40Z,,2119
7587,Programming,3.477485055,0,0,69.44196166,90.07981744,1,0,,136.3112027,LinkedIn Learning,,835,2017-06-22T08:35:11Z,,2017-06-27T22:00:27Z,,4559
2508,Science,51.32285773,3,4,59.51029908,26.47685455,1,0,,48.08682568,LinkedIn Learning,,833,2014-10-21T08:40:17Z,,2014-11-08T02:21:54Z,,4562
3781,Health,9.003833363,1,5,84.24029345,41.82250896,0,0,,112.3024613,Coursera,,831,2015-04-27T16:35:16Z,,2015-07-01T18:05:18Z,,8098
1292,Science,99.56481598,12,7,52.4336009,27.95796454,1,0,,198.9345242,Udemy,,829,2016-06-10T20:23:17Z,,2016-11-01T15:44:01Z,,19310
8139,Health,70.17396545,5,4,74.047748,50.97493521,1,0,,54.34815714,Coursera,,828,2018-02-28T14:57:13Z,,2018-03-07T19:38:59Z,,2574
7255,Programming,4.973799428,14,6,73.75524257,1.643775439,1,0,,162.2329946,Udemy,,828,2016-01-25T09:00:52Z,,2016-02-01T22:44:28Z,,1160
2656,Science,77.34246877,16,6,72.22977146,92.19619872,1,1,,118.3620647,LinkedIn Learning,,826,2015-03-24T15:02:49Z,,2015-03-26T16:26:44Z,,3443
1732,Business,61.0652384,1,3,52.49441799,61.18633334,1,0,,197.6338971,Udemy,,825,2015-12-28T02:19:34Z,,2016-02-02T19:48:33Z,,2893
4466,Health,48.68828396,7,10,87.49977302,16.70692059,1,1,,57.83534416,edX,,832,2017-07-17T12:47:40Z,,2017-09-06T16:56:37Z,,3546
3380,Health,57.99621123,6,8,97.40247785,30.15737078,1,1,,37.5202337,Udemy,,824,2019-01-10T13:01:20Z,,2019-03-02T01:46:38Z,,6417
861,Programming,11.81866509,7,0,99.63398087,22.06834182,0,0,,15.40906528,Udemy,,823,2016-04-25T02:27:53Z,,2016-06-14T16:26:56Z,,5016
500,Programming,88.40081258,4,4,88.98190538,90.76263949,0,1,,179.83168,Udemy,,823,2016-12-11T21:28:24Z,,2019-04-24T19:24:17Z,,44043
3628,Arts,35.77048494,0,9,72.97085842,7.334935972,0,0,,50.21702998,Coursera,,820,2018-12-18T00:17:04Z,,2019-02-21T19:02:11Z,,3192
7232,Programming,53.42674627,3,4,82.91710469,27.34062945,1,0,,67.25075358,Udemy,,823,2015-10-14T06:33:08Z,,2015-10-26T23:22:09Z,,3372
5163,Business,11.45198858,18,4,85.87189433,48.1261939,0,0,,176.2925348,Coursera,,818,2019-01-01T16:31:42Z,,2019-04-08T00:47:19Z,,2843
1951,Programming,89.61160557,11,0,93.03091534,47.43051603,0,0,,81.4055097,LinkedIn Learning,,818,2015-04-12T17:13:44Z,,2015-06-01T22:04:18Z,,4096
